SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
28826,"ComplyRight™ 1099-NEC Tax Forms, 3-Up, Payer Copy C, Laser, 8-1/2"" x 11"", Pack Of 150 Forms","Capture payments to self-employed individuals easily with ComplyRight 1099-NEC Tax Forms. Each form is acid-free to avoid yellowing and fading to remain pristine in your records, while helping you track payments made for services in the course of your tra","<ul><li>1099-NEC forms will capture any payments to non-employee service providers, such as independent contractors, freelancers, vendors, consultants and other self-employed individuals.</li> <li>Acid-free paper will resist yellowing and fading.</li></ul>",,"TAX FORMS PRINTING, INC.",NEC51125021,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
28398,"ComplyRight™ 1095-C Tax Forms Sets, Employer-Provided Health Insurance Offer And Coverage Forms, With Envelopes And ACA Software, Laser, 8-1/2"" x 11"", Set For 500 Employees",Keep your business in compliance with ACA requirements using these ComplyRight 1095-C forms. They’re easy to complete and allow you to report important information regarding health insurance.,<ul><li>Used to report information required under sections 6055 and 6056 about offers of health coverage and enrollment in health coverage for your employees.</li> <li>Acid-free sheets help prevent fading over time</li></ul>,,"TAX FORMS PRINTING, INC.",AC1095E1000S21,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
31396,,,<ul></ul>,,PERFECT TIMING INC,21998011866,EA,17.34,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32659,"At-A-GLANCE® Vertical Reversible Erasable Academic/Regular Year Wall Calendar, 36” x 24”, July 2022 To June 2023, PM210S28",Keep yourself organized all year with the AT-A-GLANCE Vertical reversible erasable academic/regular year wall calendar. Each calendar has 2 usable sides to suit your needs.,<ul><li>Reversible layout provides 2 different 12-month scheduling options.</li> <li>Side 1 covers January-December and side 2 covers July-June.</li> <li>White background and bold print allows easy viewing and reading.</li> <li>Write-on/wipe-off erasable surface makes it easy to change plans.</li> <li>Includes a wet-erase marker.</li></ul>,,"ACCO BRANDS USA, LLC",PM210S2823,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
30806,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Journey With The Orca, January to December 2022, 19115","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Beautiful and awe-inspiring photos of killer whales on each spread.</li></ul>",,WILLOW CREEK PRESS,19115,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29855,"Blue Sky™ Monthly Academic Desk Calendar, 22"" x 17"", Mahalo, July 2022 to June 2023, 100157-A",Turn any table into a planning station thanks to your Blue Sky Monthly Academic Desk Pad Calendar. This calendar has perforated pages that are easily removed and features a monthly format with reference calendars to help you sort out your schedule.,<ul><li>1 page per month. 2 reference calendars on each spread to help with detailed planning.</li> <li>12 months: July to June of the following year.</li> <li>High-quality paper is perforated to allow easy removal.</li> <li>Cardboard backing helps make it easy to write on.</li> <li>Stylish mahalo theme adds a tropical touch.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,100157-A23,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32731,"Office Depot® Brand Fashion Clipboard, 9"" x 12-1/2"", Palms",Add a touch of style to your everyday tasks with a fashionable clipboard.,"<ul><li>The strong metal clip secures plenty of letter-size sheets, and the mounting hardware is retractable, so it is there only when you need it.</li> <li>Aluminum clip is strong enough to hold up to 1"" of paper.</li> <li>Transparent plastic withstands everyday use.</li> <li>Retractable mounting hardware allows you to place the clipboard on a hook or peg.</li></ul>",,OFFICE DEPOT,85003-PC,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_340000,Record Keeping,CLS_342000,Form Holders,SUB_342001,Clipboards
32602,"SKILCRAFT® 2-Sided Erasable Wall Calendar, 24"" x 36"", White/Blue, January to December 2021","Erasable, two-sided calendar offers an organized worksurface that you can write, erase and rewrite your plans, vacations and reminders. Planning ranges 12 months from January to December. One side offers one side in horizontal format while the other side",<ul><li>2-sided for versatile planning - vertical and horizontal formats</li> <li>Erasable surfaces on both sides for reusing it again and again</li> <li>Full year of scheduling from January to December</li> <li>Both sides wipe clean with a damp cloth or eraser for dry-erase surfaces</li></ul>,"<p>Erasable, two-sided calendar offers an organized worksurface that you can write, erase and rewrite your plans, vacations and reminders. Planning ranges 12 months from January to December. One side offers one side in horizontal format while the other side has a vertical format. Both sides can be erased with a damp cloth or dry-erase eraser. Paper is printed with soy ink and made with 100 percent post-consumer recycled paper.</p>",NATIONAL INDUSTRIES FOR THE BLIND,6008027DG21,EA,37.09,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
32577,"SwiftGlimpse 2-Sided Erasable Wall Calendar, 18"" x 24"", Navy, January To December 2021","Stay on top of upcoming events for the whole year when you utilize the SwiftGlimpse 2-Sided Erasable Wall Calendar. The reversible design allows you to view the whole year in 1 glance, either horizontally or vertically.","<ul><li>Shows the full year in a horizontal or vertical view.</li> <li>Large, unlined daily blocks have plenty of space for planning.</li> <li>Erasable surface allows you to change plans.</li> <li>12 months: January to December.</li> <li>Hanging brass grommets in each corner allow for secure display.</li> <li>Includes 1 wet-erase marker.</li> <li>Attractive navy ink will complement your space.</li></ul>",,"RELIABLE MAP COMPANY OF FLORIDA, LLC DBA SWIFTMAPS AND GRAPHICS",SG 2021 NAVY 24,EA,25.22,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
29703,"Lang Turner Licensing Boxed Daily Desk Calendar, 5-1/4"" x 5-1/4"", Indianapolis Colts, January To December 2022",Learn a new trivia fact each day from the Lang Turner Licensing Boxed Daily Calendar. Perforated sheets offer easy removal at the end of the day.,<ul><li>Daily spreads include a new fact or piece of trivia.</li> <li>Built-in pop up stand allows efficient placement on your desk.</li> <li>Perforated pages are easy to remove.</li></ul>,,PERFECT TIMING INC,22998051441,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32119,"Brown Trout Monthly Auto Wall Calendar, 12"" x 24"", Camaro, January To December 2022","Stay on top of your upcoming appointments, deadlines, events and meetings with the Brown Trout Monthly Auto Wall Calendar. Large daily blocks are ideal for flexible planning, while stylish auto photos brighten up your space.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>Special pages include a 4-month preview of the upcoming year.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Includes a variety of stunning automotive photos.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31215,"TF Publishing Scenic Monthly Wall Calendar, 12"" x 12"", Pacific Northwest Road Trip, January To December 2021","Brighten up your work space by hanging a TF Publishing Scenic Monthly Wall Calendar. Each monthly grid includes daily blocks with plenty of space for scheduling events and appointments, and full-color images add a touch of personality to your office.",<ul><li>1 page per month.</li> <li>Monthly grids include large daily blocks for scheduling.</li> <li>12 months: January to December.</li> <li>Includes a bonus 4-month view from January to April.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",21-1080,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29909,"AT-A-GLANCE® Daily Loose-Leaf Desk Calendar Refill, 3-1/2"" x 6"", January To December 2022, E7175022","Use the AT-A-GLANCE Daily Loose-Leaf Desk Calendar Refill to reload your compatible base. With time slots down one side and open planning space on the other, there's plenty of room for appointments and reminders.","<ul><li>2 pages per day. Current, past and future calendar references allow quick date checking.</li> <li>Half-hourly appointments run from 7:00 a.m. – 5:00 p.m. </li> <li>12 months: January to December.</li> <li>Fits standard 17 Style bases with 2 rings (sold separately).</li> <li>Format is straightforward and easy to read.</li></ul>","<p>Stay up-to-date and organized with this daily desk calendar refill. Two-page spreads include half-hourly appointments and open writing space. Daily refill calendar pages let you organize your schedule and view it at a glance. Dated planning pages range 12 months from January to December for a full year of planning. One day stretches over two pages with ruled appointment times on one side and open planning space on the other. Half-hourly appointment times run from 7 AM to 5 PM for detailed scheduling. Refill also includes current, past and future months reference for quick date-checking and future planning. Pages fit standard 17-style bases with two rings</p>","ACCO BRANDS USA, LLC",E7175022,EA,8.24,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331003,Calendars - Desk Calendar Refills
30165,"Mead® Bridges Monthly Wall Calendar, 12"" x 12"", January To December 2020, ODE31710","This wall calendar from Mead showcases gorgeous bridges and surrounding scenery from all over the world. Display this calendar near your workspace to schedule important meetings, reminders and more.","<ul><li>1 month per page.</li> <li>Keep track of appointments, plans and more in the large calendar blocks.</li> <li>12 months: January to December. Comes with an additional page containing 4 grids for September to December of the previous year.</li> <li>Printed on glossy paper stock. Pages are stapled together for secure binding. </li></ul>",,"ACCO BRANDS USA, LLC",ODE3171020,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30980,"AT-A-GLANCE® Watercolors Monthly Wall Calendar, 15"" x 12"", January to December 2021, PM91-707","When you need an easy way to sort out all of your upcoming plans, try using the AT-A-GLANCE Watercolors Monthly Wall Calendar. This wall calendar offers monthly spreads and unruled daily blocks, allowing you to manage your schedule as you see fit.",<ul><li>1 month per page. Past and future months on each spread for reference.</li> <li>Unruled daily blocks allow customization.</li> <li>12 months: January to December with Julian dates.</li> <li>Twin-wire binding secures the pages together.</li> <li>Paper is designed to resist ink bleed.</li> <li>Built-in loop lets you hang it on a hook or nail.</li> <li>Watercolor imagery on each page for a beautiful look.</li></ul>,"<p>Monthly wall calendar offers a colorful addition to your desktop with a beautiful watercolor design in a different color each month. Dated planning pages range 12 months from January to December. One-page-per-month format includes unruled daily blocks (2"" x 1-7/8""), Sunday-through-Saturday scheduling, holidays, and past and future months reference. Wall calendar has wire binding and a backboard made of cardboard for easy hanging.</p>","ACCO BRANDS USA, LLC",PM91-707-21DG21,EA,14.83,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
